1
101	mouth_flux_cs	0	1
334638.0	296327.0	1.0	0.0
334633.5303	296277.3734	1.0	0.0
334629.0606	296227.7468	1.0	0.0
334624.5909	296178.1202	1.0	0.0
334620.1212	296128.4936	1.0	0.0
334615.6515	296078.867	1.0	0.0
334611.1818	296029.2404	1.0	0.0
334606.7121	295979.6138	1.0	0.0
334602.2424	295929.9872	0.891398346428	0.453220683537
334597.7727	295880.3606	0.891848934498	0.452333370463
334593.303	295830.734	0.801729951105	0.597686444133
334588.8333	295781.1074	0.56154788612	0.827444240777
334584.3636	295731.4808	0.612005204967	0.790853734323
334579.8939	295681.8542	0.677955069178	0.735103342514
334575.4242	295632.2276	0.71525284128	0.698865776126
334570.9545	295582.601	0.737217462078	0.675655543607
334566.4848	295532.9744	0.75116516857	0.660114300351
334562.0151	295483.3478	0.781400279357	0.624030130219
334557.5454	295433.7212	0.826063504277	0.56357704611
334553.0757	295384.0946	0.867653682851	0.497169072484
334548.606	295334.468	0.891510264279	0.453000495238
334544.1363	295284.8414	0.90605063128	0.423169296567
334539.6666	295235.2148	0.915558635181	0.40218451679
334535.1969	295185.5882	0.928324455664	0.371771038432
334530.7272	295135.9616	0.942083921095	0.335377228825
334526.2575	295086.335	0.952066353737	0.305891578965
334521.7878	295036.7084	0.95952068724	0.281638155721
334517.3181	294987.0818	0.965203925514	0.26149834067
334512.8484	294937.4552	0.969623864177	0.244600821788
334508.3787	294887.8286	0.973125036439	0.230277362012
334503.909	294838.202	0.976268843043	0.216562106804
334499.4393	294788.5754	0.979806414761	0.199948467343
334494.9696	294738.9488	0.982657594544	0.185429371689
334490.4999	294689.3222	0.985066169072	0.172176196233
334486.0302	294639.6956	0.98693586131	0.161113642069
334481.5605	294590.069	0.988703989172	0.149881359063
334477.0908	294540.4424	0.990298926676	0.138953358448
334472.6211	294490.8158	0.991013334273	0.13376311634
334468.1514	294441.1892	0.991393858974	0.130913010769
334463.6817	294391.5626	0.991584109201	0.129464104599
334459.212	294341.936	0.991614884201	0.12922817584
334454.7423	294292.3094	0.991218136128	0.132236933608
334450.2726	294242.6828	0.990815536281	0.135220460967
334445.8029	294193.0562	0.990447552017	0.137889980429
334441.3332	294143.4296	0.990239702207	0.13937479031
334436.8635	294093.803	0.989889194526	0.141842809334
334432.3938	294044.1764	0.98955907793	0.144127829672
334427.9241	293994.5498	0.989228768039	0.146377745866
334423.4544	293944.9232	0.988786617284	0.149335278754
334418.9847	293895.2966	0.988262686545	0.152764074257
334414.515	293845.67	0.987733664022	0.156148035393
334410.0453	293796.0434	0.987198838124	0.159494369828
334405.5756	293746.4168	0.986393147664	0.164403644244
334401.1059	293696.7902	0.985408538447	0.17020579413
334396.6362	293647.1636	0.984397493956	0.175959011967
334392.1665	293597.537	0.983360786149	0.181663326693
334387.6968	293547.9104	0.981949506138	0.189143245706
334383.2271	293498.2838	0.980419177088	0.196921906343
334378.7574	293448.6572	0.978825507162	0.204696425295
334374.2877	293399.0306	0.977152004538	0.212541666569
334369.818	293349.404	0.975159867114	0.221502220236
334365.3483	293299.7774	0.973030765561	0.23067537639
334360.8786	293250.1508	0.970797148092	0.239901849215
334356.4089	293200.5242	0.968304577952	0.249772385018
334351.9392	293150.8976	0.965603429105	0.260019264096
334347.4695	293101.271	0.962885981857	0.269908476974
334342.9998	293051.6444	0.960014881753	0.279948971803
334338.5301	293002.0178	0.957217880907	0.289368153867
334334.0604	292952.3912	0.954076262141	0.299563826287
334329.5907	292902.7646	0.950673813644	0.310192359757
334325.121	292853.138	0.947765474154	0.318968032884
334320.6513	292803.5114	0.946363699273	0.323103309637
334316.1816	292753.8848	0.943859076787	0.330348366376
334311.7119	292704.2582	0.941202636911	0.337842561368
334307.2422	292654.6316	0.93967409567	0.342071036376
334302.7725	292605.005	0.938642243555	0.34489235801
334298.3028	292555.3784	0.936417245416	0.350888504354
334293.8331	292505.7518	0.933749345972	0.357927588902
334289.3634	292456.1252	0.931027560017	0.364948876542
334284.8937	292406.4986	0.92912915374	0.369755345695
334280.424	292356.872	0.926973545271	0.375126707085
334275.9543	292307.2454	0.924744126987	0.380589410788
334271.4846	292257.6188	0.922623261128	0.385702369743
334267.0149	292207.9922	0.91908084081	0.394069039706
334262.5452	292158.3656	0.915807774692	0.401616881884
334258.0755	292108.739	0.914275550583	0.405092850599
334253.6058	292059.1124	0.912773419738	0.408466258361
334249.1361	292009.4858	0.9112993779	0.411744391388
334244.6664	291959.8592	0.904334632409	0.42682417062
334240.1967	291910.2326	0.899951499521	0.435990021112
334235.727	291860.606	0.8954192367	0.445223977956
334231.2573	291810.9794	0.885200461901	0.465209783054
334226.7876	291761.3528	0.863851845168	0.503745957402
334222.3179	291711.7262	0.846419799007	0.53251621933
334217.8482	291662.0996	0.834444234989	0.551092386713
334213.3785	291612.473	0.81653603837	0.577294463895
334208.9088	291562.8464	0.764050438518	0.645156513879
334204.4391	291513.2198	0.680639290644	0.732618697572
334199.9694	291463.5932	0.276736371214	0.960945878209
334195.4997	291413.9666	0.197093051366	-0.980384786246
334191.03	291364.34	1.0	0.0
